counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,activation_cost_K,eta_T_percent,eta_E_percent,base_score_without_cost,activation_cost_factor_phi,activation_penalty,adjusted_score_with_cost,recommendation_with_cost
2221,single_arm_dominant,7,2,2,2,1,2,2,25,32.01,4.72,22.57,1.1613,29.03,-6.46,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,3,3,0,32.01,4.72,17.85,1.1613,0.0,17.85,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,2,32.01,4.72,17.85,1.1613,2.32,15.53,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,4,32.01,4.72,17.85,1.1613,4.65,13.2,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,6,32.01,4.72,17.85,1.1613,6.97,10.88,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,8,32.01,4.72,17.85,1.1613,9.29,8.56,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,10,32.01,4.72,17.85,1.1613,11.61,6.24,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,12,32.01,4.72,17.85,1.1613,13.94,3.91,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,15,32.01,4.72,17.85,1.1613,17.42,0.43,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,3,3,20,32.01,4.72,17.85,1.1613,23.23,-5.38,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,3,3,25,32.01,4.72,17.85,1.1613,29.03,-11.18,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,4,4,0,32.01,4.72,13.13,1.1613,0.0,13.13,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,2,32.01,4.72,13.13,1.1613,2.32,10.81,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,4,32.01,4.72,13.13,1.1613,4.65,8.48,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,6,32.01,4.72,13.13,1.1613,6.97,6.16,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,8,32.01,4.72,13.13,1.1613,9.29,3.84,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,10,32.01,4.72,13.13,1.1613,11.61,1.52,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,4,4,12,32.01,4.72,13.13,1.1613,13.94,-0.81,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,4,4,15,32.01,4.72,13.13,1.1613,17.42,-4.29,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,4,4,20,32.01,4.72,13.13,1.1613,23.23,-10.1,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,4,4,25,32.01,4.72,13.13,1.1613,29.03,-15.9,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,0,32.01,4.72,8.41,1.1613,0.0,8.41,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,5,5,2,32.01,4.72,8.41,1.1613,2.32,6.09,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,5,5,4,32.01,4.72,8.41,1.1613,4.65,3.76,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,5,5,6,32.01,4.72,8.41,1.1613,6.97,1.44,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,5,5,8,32.01,4.72,8.41,1.1613,9.29,-0.88,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,10,32.01,4.72,8.41,1.1613,11.61,-3.2,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,12,32.01,4.72,8.41,1.1613,13.94,-5.53,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,15,32.01,4.72,8.41,1.1613,17.42,-9.01,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,20,32.01,4.72,8.41,1.1613,23.23,-14.82,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,5,5,25,32.01,4.72,8.41,1.1613,29.03,-20.62,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,0,32.01,4.72,3.69,1.1613,0.0,3.69,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,6,6,2,32.01,4.72,3.69,1.1613,2.32,1.37,recommend_3arm
2221,single_arm_dominant,7,2,2,2,1,6,6,4,32.01,4.72,3.69,1.1613,4.65,-0.96,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,6,32.01,4.72,3.69,1.1613,6.97,-3.28,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,8,32.01,4.72,3.69,1.1613,9.29,-5.6,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,10,32.01,4.72,3.69,1.1613,11.61,-7.92,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,12,32.01,4.72,3.69,1.1613,13.94,-10.25,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,15,32.01,4.72,3.69,1.1613,17.42,-13.73,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,20,32.01,4.72,3.69,1.1613,23.23,-19.54,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,6,6,25,32.01,4.72,3.69,1.1613,29.03,-25.34,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,0,32.01,4.72,-5.75,1.1613,0.0,-5.75,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,2,32.01,4.72,-5.75,1.1613,2.32,-8.07,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,4,32.01,4.72,-5.75,1.1613,4.65,-10.4,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,6,32.01,4.72,-5.75,1.1613,6.97,-12.72,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,8,32.01,4.72,-5.75,1.1613,9.29,-15.04,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,10,32.01,4.72,-5.75,1.1613,11.61,-17.36,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,12,32.01,4.72,-5.75,1.1613,13.94,-19.69,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,15,32.01,4.72,-5.75,1.1613,17.42,-23.17,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,20,32.01,4.72,-5.75,1.1613,23.23,-28.98,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,8,8,25,32.01,4.72,-5.75,1.1613,29.03,-34.78,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,0,32.01,4.72,-15.19,1.1613,0.0,-15.19,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,2,32.01,4.72,-15.19,1.1613,2.32,-17.51,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,4,32.01,4.72,-15.19,1.1613,4.65,-19.84,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,6,32.01,4.72,-15.19,1.1613,6.97,-22.16,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,8,32.01,4.72,-15.19,1.1613,9.29,-24.48,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,10,32.01,4.72,-15.19,1.1613,11.61,-26.8,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,12,32.01,4.72,-15.19,1.1613,13.94,-29.13,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,15,32.01,4.72,-15.19,1.1613,17.42,-32.61,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,20,32.01,4.72,-15.19,1.1613,23.23,-38.42,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,10,10,25,32.01,4.72,-15.19,1.1613,29.03,-44.22,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,0,32.01,4.72,-38.79,1.1613,0.0,-38.79,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,2,32.01,4.72,-38.79,1.1613,2.32,-41.11,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,4,32.01,4.72,-38.79,1.1613,4.65,-43.44,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,6,32.01,4.72,-38.79,1.1613,6.97,-45.76,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,8,32.01,4.72,-38.79,1.1613,9.29,-48.08,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,10,32.01,4.72,-38.79,1.1613,11.61,-50.4,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,12,32.01,4.72,-38.79,1.1613,13.94,-52.73,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,15,32.01,4.72,-38.79,1.1613,17.42,-56.21,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,20,32.01,4.72,-38.79,1.1613,23.23,-62.02,recommend_2arm
2221,single_arm_dominant,7,2,2,2,1,15,15,25,32.01,4.72,-38.79,1.1613,29.03,-67.82,recommend_2arm
2222,balanced,8,2,2,2,2,0.5,0_5,0,26.97,3.89,25.02,1.2094,0.0,25.02,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,2,26.97,3.89,25.02,1.2094,2.42,22.61,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,4,26.97,3.89,25.02,1.2094,4.84,20.19,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,6,26.97,3.89,25.02,1.2094,7.26,17.77,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,8,26.97,3.89,25.02,1.2094,9.67,15.35,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,10,26.97,3.89,25.02,1.2094,12.09,12.93,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,12,26.97,3.89,25.02,1.2094,14.51,10.51,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,15,26.97,3.89,25.02,1.2094,18.14,6.88,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,20,26.97,3.89,25.02,1.2094,24.19,0.84,recommend_3arm
2222,balanced,8,2,2,2,2,0.5,0_5,25,26.97,3.89,25.02,1.2094,30.23,-5.21,recommend_2arm
2222,balanced,8,2,2,2,2,1,1,0,26.97,3.89,23.08,1.2094,0.0,23.08,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,2,26.97,3.89,23.08,1.2094,2.42,20.66,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,4,26.97,3.89,23.08,1.2094,4.84,18.24,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,6,26.97,3.89,23.08,1.2094,7.26,15.82,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,8,26.97,3.89,23.08,1.2094,9.67,13.4,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,10,26.97,3.89,23.08,1.2094,12.09,10.99,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,12,26.97,3.89,23.08,1.2094,14.51,8.57,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,15,26.97,3.89,23.08,1.2094,18.14,4.94,recommend_3arm
2222,balanced,8,2,2,2,2,1,1,20,26.97,3.89,23.08,1.2094,24.19,-1.11,recommend_2arm
2222,balanced,8,2,2,2,2,1,1,25,26.97,3.89,23.08,1.2094,30.23,-7.15,recommend_2arm
2222,balanced,8,2,2,2,2,2,2,0,26.97,3.89,19.19,1.2094,0.0,19.19,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,2,26.97,3.89,19.19,1.2094,2.42,16.77,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,4,26.97,3.89,19.19,1.2094,4.84,14.35,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,6,26.97,3.89,19.19,1.2094,7.26,11.93,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,8,26.97,3.89,19.19,1.2094,9.67,9.51,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,10,26.97,3.89,19.19,1.2094,12.09,7.1,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,12,26.97,3.89,19.19,1.2094,14.51,4.68,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,15,26.97,3.89,19.19,1.2094,18.14,1.05,recommend_3arm
2222,balanced,8,2,2,2,2,2,2,20,26.97,3.89,19.19,1.2094,24.19,-5.0,recommend_2arm
2222,balanced,8,2,2,2,2,2,2,25,26.97,3.89,19.19,1.2094,30.23,-11.04,recommend_2arm
2222,balanced,8,2,2,2,2,3,3,0,26.97,3.89,15.3,1.2094,0.0,15.3,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,2,26.97,3.89,15.3,1.2094,2.42,12.88,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,4,26.97,3.89,15.3,1.2094,4.84,10.46,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,6,26.97,3.89,15.3,1.2094,7.26,8.04,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,8,26.97,3.89,15.3,1.2094,9.67,5.62,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,10,26.97,3.89,15.3,1.2094,12.09,3.21,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,12,26.97,3.89,15.3,1.2094,14.51,0.79,recommend_3arm
2222,balanced,8,2,2,2,2,3,3,15,26.97,3.89,15.3,1.2094,18.14,-2.84,recommend_2arm
2222,balanced,8,2,2,2,2,3,3,20,26.97,3.89,15.3,1.2094,24.19,-8.89,recommend_2arm
2222,balanced,8,2,2,2,2,3,3,25,26.97,3.89,15.3,1.2094,30.23,-14.93,recommend_2arm
2222,balanced,8,2,2,2,2,4,4,0,26.97,3.89,11.41,1.2094,0.0,11.41,recommend_3arm
2222,balanced,8,2,2,2,2,4,4,2,26.97,3.89,11.41,1.2094,2.42,8.99,recommend_3arm
2222,balanced,8,2,2,2,2,4,4,4,26.97,3.89,11.41,1.2094,4.84,6.57,recommend_3arm
2222,balanced,8,2,2,2,2,4,4,6,26.97,3.89,11.41,1.2094,7.26,4.15,recommend_3arm
2222,balanced,8,2,2,2,2,4,4,8,26.97,3.89,11.41,1.2094,9.67,1.73,recommend_3arm
2222,balanced,8,2,2,2,2,4,4,10,26.97,3.89,11.41,1.2094,12.09,-0.68,recommend_2arm
2222,balanced,8,2,2,2,2,4,4,12,26.97,3.89,11.41,1.2094,14.51,-3.1,recommend_2arm
2222,balanced,8,2,2,2,2,4,4,15,26.97,3.89,11.41,1.2094,18.14,-6.73,recommend_2arm
2222,balanced,8,2,2,2,2,4,4,20,26.97,3.89,11.41,1.2094,24.19,-12.78,recommend_2arm
2222,balanced,8,2,2,2,2,4,4,25,26.97,3.89,11.41,1.2094,30.23,-18.82,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,0,26.97,3.89,7.52,1.2094,0.0,7.52,recommend_3arm
2222,balanced,8,2,2,2,2,5,5,2,26.97,3.89,7.52,1.2094,2.42,5.1,recommend_3arm
2222,balanced,8,2,2,2,2,5,5,4,26.97,3.89,7.52,1.2094,4.84,2.68,recommend_3arm
2222,balanced,8,2,2,2,2,5,5,6,26.97,3.89,7.52,1.2094,7.26,0.26,recommend_3arm
2222,balanced,8,2,2,2,2,5,5,8,26.97,3.89,7.52,1.2094,9.67,-2.15,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,10,26.97,3.89,7.52,1.2094,12.09,-4.57,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,12,26.97,3.89,7.52,1.2094,14.51,-6.99,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,15,26.97,3.89,7.52,1.2094,18.14,-10.62,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,20,26.97,3.89,7.52,1.2094,24.19,-16.67,recommend_2arm
2222,balanced,8,2,2,2,2,5,5,25,26.97,3.89,7.52,1.2094,30.23,-22.71,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,0,26.97,3.89,3.63,1.2094,0.0,3.63,recommend_3arm
2222,balanced,8,2,2,2,2,6,6,2,26.97,3.89,3.63,1.2094,2.42,1.21,recommend_3arm
2222,balanced,8,2,2,2,2,6,6,4,26.97,3.89,3.63,1.2094,4.84,-1.21,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,6,26.97,3.89,3.63,1.2094,7.26,-3.63,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,8,26.97,3.89,3.63,1.2094,9.67,-6.04,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,10,26.97,3.89,3.63,1.2094,12.09,-8.46,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,12,26.97,3.89,3.63,1.2094,14.51,-10.88,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,15,26.97,3.89,3.63,1.2094,18.14,-14.51,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,20,26.97,3.89,3.63,1.2094,24.19,-20.56,recommend_2arm
2222,balanced,8,2,2,2,2,6,6,25,26.97,3.89,3.63,1.2094,30.23,-26.6,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,0,26.97,3.89,-4.15,1.2094,0.0,-4.15,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,2,26.97,3.89,-4.15,1.2094,2.42,-6.57,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,4,26.97,3.89,-4.15,1.2094,4.84,-8.99,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,6,26.97,3.89,-4.15,1.2094,7.26,-11.41,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,8,26.97,3.89,-4.15,1.2094,9.67,-13.83,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,10,26.97,3.89,-4.15,1.2094,12.09,-16.24,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,12,26.97,3.89,-4.15,1.2094,14.51,-18.66,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,15,26.97,3.89,-4.15,1.2094,18.14,-22.29,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,20,26.97,3.89,-4.15,1.2094,24.19,-28.34,recommend_2arm
2222,balanced,8,2,2,2,2,8,8,25,26.97,3.89,-4.15,1.2094,30.23,-34.38,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,0,26.97,3.89,-11.93,1.2094,0.0,-11.93,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,2,26.97,3.89,-11.93,1.2094,2.42,-14.35,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,4,26.97,3.89,-11.93,1.2094,4.84,-16.77,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,6,26.97,3.89,-11.93,1.2094,7.26,-19.19,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,8,26.97,3.89,-11.93,1.2094,9.67,-21.6,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,10,26.97,3.89,-11.93,1.2094,12.09,-24.02,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,12,26.97,3.89,-11.93,1.2094,14.51,-26.44,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,15,26.97,3.89,-11.93,1.2094,18.14,-30.07,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,20,26.97,3.89,-11.93,1.2094,24.19,-36.12,recommend_2arm
2222,balanced,8,2,2,2,2,10,10,25,26.97,3.89,-11.93,1.2094,30.23,-42.16,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,0,26.97,3.89,-31.38,1.2094,0.0,-31.38,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,2,26.97,3.89,-31.38,1.2094,2.42,-33.8,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,4,26.97,3.89,-31.38,1.2094,4.84,-36.22,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,6,26.97,3.89,-31.38,1.2094,7.26,-38.64,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,8,26.97,3.89,-31.38,1.2094,9.67,-41.05,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,10,26.97,3.89,-31.38,1.2094,12.09,-43.47,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,12,26.97,3.89,-31.38,1.2094,14.51,-45.89,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,15,26.97,3.89,-31.38,1.2094,18.14,-49.52,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,20,26.97,3.89,-31.38,1.2094,24.19,-55.57,recommend_2arm
2222,balanced,8,2,2,2,2,15,15,25,26.97,3.89,-31.38,1.2094,30.23,-61.61,recommend_2arm
