counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,gamma,sample_count,mean_eta_T_percent,std_eta_T_percent,mean_eta_E_percent,std_eta_E_percent,mean_score,std_score,robust_score,robust_recommendation,model_note
1111,balanced,4,1,1,1,1,0.5,0_5,0,3,38.19,10.18,5.37,0.16,35.5,10.15,35.5,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,0.5,0_5,0.5,3,38.19,10.18,5.37,0.16,35.5,10.15,30.43,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,0.5,0_5,1,3,38.19,10.18,5.37,0.16,35.5,10.15,25.35,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,0.5,0_5,1.5,3,38.19,10.18,5.37,0.16,35.5,10.15,20.28,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,0.5,0_5,2,3,38.19,10.18,5.37,0.16,35.5,10.15,15.21,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,1,1,0,3,38.19,10.18,5.37,0.16,32.81,10.11,32.81,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,1,1,0.5,3,38.19,10.18,5.37,0.16,32.81,10.11,27.76,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,1,1,1,3,38.19,10.18,5.37,0.16,32.81,10.11,22.7,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,1,1,1.5,3,38.19,10.18,5.37,0.16,32.81,10.11,17.65,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,1,1,2,3,38.19,10.18,5.37,0.16,32.81,10.11,12.6,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,2,2,0,3,38.19,10.18,5.37,0.16,27.44,10.03,27.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,2,2,0.5,3,38.19,10.18,5.37,0.16,27.44,10.03,22.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,2,2,1,3,38.19,10.18,5.37,0.16,27.44,10.03,17.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,2,2,1.5,3,38.19,10.18,5.37,0.16,27.44,10.03,12.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,2,2,2,3,38.19,10.18,5.37,0.16,27.44,10.03,7.37,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,3,3,0,3,38.19,10.18,5.37,0.16,22.07,9.96,22.07,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,3,3,0.5,3,38.19,10.18,5.37,0.16,22.07,9.96,17.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,3,3,1,3,38.19,10.18,5.37,0.16,22.07,9.96,12.1,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,3,3,1.5,3,38.19,10.18,5.37,0.16,22.07,9.96,7.12,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,3,3,2,3,38.19,10.18,5.37,0.16,22.07,9.96,2.14,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,4,4,0,3,38.19,10.18,5.37,0.16,16.69,9.89,16.69,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,4,4,0.5,3,38.19,10.18,5.37,0.16,16.69,9.89,11.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,4,4,1,3,38.19,10.18,5.37,0.16,16.69,9.89,6.8,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,4,4,1.5,3,38.19,10.18,5.37,0.16,16.69,9.89,1.85,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,4,4,2,3,38.19,10.18,5.37,0.16,16.69,9.89,-3.09,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,5,5,0,3,38.19,10.18,5.37,0.16,11.32,9.83,11.32,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,5,5,0.5,3,38.19,10.18,5.37,0.16,11.32,9.83,6.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,5,5,1,3,38.19,10.18,5.37,0.16,11.32,9.83,1.49,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,5,5,1.5,3,38.19,10.18,5.37,0.16,11.32,9.83,-3.42,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,5,5,2,3,38.19,10.18,5.37,0.16,11.32,9.83,-8.33,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,6,6,0,3,38.19,10.18,5.37,0.16,5.95,9.76,5.95,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,6,6,0.5,3,38.19,10.18,5.37,0.16,5.95,9.76,1.07,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,6,6,1,3,38.19,10.18,5.37,0.16,5.95,9.76,-3.81,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,6,6,1.5,3,38.19,10.18,5.37,0.16,5.95,9.76,-8.69,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,6,6,2,3,38.19,10.18,5.37,0.16,5.95,9.76,-13.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,8,8,0,3,38.19,10.18,5.37,0.16,-4.8,9.64,-4.8,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,8,8,0.5,3,38.19,10.18,5.37,0.16,-4.8,9.64,-9.62,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,8,8,1,3,38.19,10.18,5.37,0.16,-4.8,9.64,-14.43,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,8,8,1.5,3,38.19,10.18,5.37,0.16,-4.8,9.64,-19.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,8,8,2,3,38.19,10.18,5.37,0.16,-4.8,9.64,-24.07,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,10,10,0,3,38.19,10.18,5.37,0.16,-15.54,9.52,-15.54,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,10,10,0.5,3,38.19,10.18,5.37,0.16,-15.54,9.52,-20.3,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,10,10,1,3,38.19,10.18,5.37,0.16,-15.54,9.52,-25.06,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,10,10,1.5,3,38.19,10.18,5.37,0.16,-15.54,9.52,-29.82,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,10,10,2,3,38.19,10.18,5.37,0.16,-15.54,9.52,-34.58,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,15,15,0,3,38.19,10.18,5.37,0.16,-42.41,9.27,-42.41,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,15,15,0.5,3,38.19,10.18,5.37,0.16,-42.41,9.27,-47.04,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,15,15,1,3,38.19,10.18,5.37,0.16,-42.41,9.27,-51.68,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,15,15,1.5,3,38.19,10.18,5.37,0.16,-42.41,9.27,-56.31,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1111,balanced,4,1,1,1,1,15,15,2,3,38.19,10.18,5.37,0.16,-42.41,9.27,-60.95,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,0.5,0_5,0,3,29.54,7.26,4.15,0.13,27.47,7.29,27.47,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,0.5,0_5,0.5,3,29.54,7.26,4.15,0.13,27.47,7.29,23.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,0.5,0_5,1,3,29.54,7.26,4.15,0.13,27.47,7.29,20.17,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,0.5,0_5,1.5,3,29.54,7.26,4.15,0.13,27.47,7.29,16.53,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,0.5,0_5,2,3,29.54,7.26,4.15,0.13,27.47,7.29,12.88,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,1,1,0,3,29.54,7.26,4.15,0.13,25.39,7.32,25.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,1,1,0.5,3,29.54,7.26,4.15,0.13,25.39,7.32,21.73,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,1,1,1,3,29.54,7.26,4.15,0.13,25.39,7.32,18.07,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,1,1,1.5,3,29.54,7.26,4.15,0.13,25.39,7.32,14.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,1,1,2,3,29.54,7.26,4.15,0.13,25.39,7.32,10.74,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,2,2,0,3,29.54,7.26,4.15,0.13,21.24,7.39,21.24,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,2,2,0.5,3,29.54,7.26,4.15,0.13,21.24,7.39,17.55,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,2,2,1,3,29.54,7.26,4.15,0.13,21.24,7.39,13.85,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,2,2,1.5,3,29.54,7.26,4.15,0.13,21.24,7.39,10.16,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,2,2,2,3,29.54,7.26,4.15,0.13,21.24,7.39,6.47,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,3,3,0,3,29.54,7.26,4.15,0.13,17.09,7.45,17.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,3,3,0.5,3,29.54,7.26,4.15,0.13,17.09,7.45,13.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,3,3,1,3,29.54,7.26,4.15,0.13,17.09,7.45,9.64,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,3,3,1.5,3,29.54,7.26,4.15,0.13,17.09,7.45,5.91,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,3,3,2,3,29.54,7.26,4.15,0.13,17.09,7.45,2.19,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,4,4,0,3,29.54,7.26,4.15,0.13,12.93,7.51,12.93,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,4,4,0.5,3,29.54,7.26,4.15,0.13,12.93,7.51,9.18,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,4,4,1,3,29.54,7.26,4.15,0.13,12.93,7.51,5.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,4,4,1.5,3,29.54,7.26,4.15,0.13,12.93,7.51,1.66,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,4,4,2,3,29.54,7.26,4.15,0.13,12.93,7.51,-2.1,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,5,5,0,3,29.54,7.26,4.15,0.13,8.78,7.58,8.78,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,5,5,0.5,3,29.54,7.26,4.15,0.13,8.78,7.58,4.99,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,5,5,1,3,29.54,7.26,4.15,0.13,8.78,7.58,1.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,5,5,1.5,3,29.54,7.26,4.15,0.13,8.78,7.58,-2.59,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,5,5,2,3,29.54,7.26,4.15,0.13,8.78,7.58,-6.38,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,6,6,0,3,29.54,7.26,4.15,0.13,4.63,7.65,4.63,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,6,6,0.5,3,29.54,7.26,4.15,0.13,4.63,7.65,0.8,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,6,6,1,3,29.54,7.26,4.15,0.13,4.63,7.65,-3.02,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,6,6,1.5,3,29.54,7.26,4.15,0.13,4.63,7.65,-6.85,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,6,6,2,3,29.54,7.26,4.15,0.13,4.63,7.65,-10.67,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,8,8,0,3,29.54,7.26,4.15,0.13,-3.68,7.79,-3.68,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,8,8,0.5,3,29.54,7.26,4.15,0.13,-3.68,7.79,-7.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,8,8,1,3,29.54,7.26,4.15,0.13,-3.68,7.79,-11.47,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,8,8,1.5,3,29.54,7.26,4.15,0.13,-3.68,7.79,-15.36,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,8,8,2,3,29.54,7.26,4.15,0.13,-3.68,7.79,-19.26,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,10,10,0,3,29.54,7.26,4.15,0.13,-11.98,7.94,-11.98,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,10,10,0.5,3,29.54,7.26,4.15,0.13,-11.98,7.94,-15.95,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,10,10,1,3,29.54,7.26,4.15,0.13,-11.98,7.94,-19.92,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,10,10,1.5,3,29.54,7.26,4.15,0.13,-11.98,7.94,-23.89,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,10,10,2,3,29.54,7.26,4.15,0.13,-11.98,7.94,-27.86,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,15,15,0,3,29.54,7.26,4.15,0.13,-32.74,8.34,-32.74,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,15,15,0.5,3,29.54,7.26,4.15,0.13,-32.74,8.34,-36.91,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,15,15,1,3,29.54,7.26,4.15,0.13,-32.74,8.34,-41.08,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,15,15,1.5,3,29.54,7.26,4.15,0.13,-32.74,8.34,-45.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1112,type4_dominant,5,1,1,1,2,15,15,2,3,29.54,7.26,4.15,0.13,-32.74,8.34,-49.41,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,0,3,29.14,6.29,4.46,0.36,26.91,6.46,26.91,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,0.5,3,29.14,6.29,4.46,0.36,26.91,6.46,23.68,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,1,3,29.14,6.29,4.46,0.36,26.91,6.46,20.45,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,1.5,3,29.14,6.29,4.46,0.36,26.91,6.46,17.22,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,2,3,29.14,6.29,4.46,0.36,26.91,6.46,13.99,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,1,1,0,3,29.14,6.29,4.46,0.36,24.68,6.63,24.68,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,1,1,0.5,3,29.14,6.29,4.46,0.36,24.68,6.63,21.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,1,1,1,3,29.14,6.29,4.46,0.36,24.68,6.63,18.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,1,1,1.5,3,29.14,6.29,4.46,0.36,24.68,6.63,14.74,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,1,1,2,3,29.14,6.29,4.46,0.36,24.68,6.63,11.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,2,2,0,3,29.14,6.29,4.46,0.36,20.21,6.97,20.21,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,2,2,0.5,3,29.14,6.29,4.46,0.36,20.21,6.97,16.73,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,2,2,1,3,29.14,6.29,4.46,0.36,20.21,6.97,13.24,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,2,2,1.5,3,29.14,6.29,4.46,0.36,20.21,6.97,9.76,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,2,2,2,3,29.14,6.29,4.46,0.36,20.21,6.97,6.27,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,3,3,0,3,29.14,6.29,4.46,0.36,15.75,7.31,15.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,3,3,0.5,3,29.14,6.29,4.46,0.36,15.75,7.31,12.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,3,3,1,3,29.14,6.29,4.46,0.36,15.75,7.31,8.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,3,3,1.5,3,29.14,6.29,4.46,0.36,15.75,7.31,4.78,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,3,3,2,3,29.14,6.29,4.46,0.36,15.75,7.31,1.12,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,4,4,0,3,29.14,6.29,4.46,0.36,11.28,7.66,11.28,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,4,4,0.5,3,29.14,6.29,4.46,0.36,11.28,7.66,7.46,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,4,4,1,3,29.14,6.29,4.46,0.36,11.28,7.66,3.63,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,4,4,1.5,3,29.14,6.29,4.46,0.36,11.28,7.66,-0.2,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,4,4,2,3,29.14,6.29,4.46,0.36,11.28,7.66,-4.03,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,5,5,0,3,29.14,6.29,4.46,0.36,6.82,8.0,6.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,5,5,0.5,3,29.14,6.29,4.46,0.36,6.82,8.0,2.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,5,5,1,3,29.14,6.29,4.46,0.36,6.82,8.0,-1.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,5,5,1.5,3,29.14,6.29,4.46,0.36,6.82,8.0,-5.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,5,5,2,3,29.14,6.29,4.46,0.36,6.82,8.0,-9.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,6,6,0,3,29.14,6.29,4.46,0.36,2.36,8.35,2.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,6,6,0.5,3,29.14,6.29,4.46,0.36,2.36,8.35,-1.82,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,6,6,1,3,29.14,6.29,4.46,0.36,2.36,8.35,-5.99,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,6,6,1.5,3,29.14,6.29,4.46,0.36,2.36,8.35,-10.17,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,6,6,2,3,29.14,6.29,4.46,0.36,2.36,8.35,-14.34,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,8,8,0,3,29.14,6.29,4.46,0.36,-6.57,9.04,-6.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,8,8,0.5,3,29.14,6.29,4.46,0.36,-6.57,9.04,-11.09,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,8,8,1,3,29.14,6.29,4.46,0.36,-6.57,9.04,-15.62,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,8,8,1.5,3,29.14,6.29,4.46,0.36,-6.57,9.04,-20.14,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,8,8,2,3,29.14,6.29,4.46,0.36,-6.57,9.04,-24.66,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,10,10,0,3,29.14,6.29,4.46,0.36,-15.5,9.74,-15.5,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,10,10,0.5,3,29.14,6.29,4.46,0.36,-15.5,9.74,-20.37,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,10,10,1,3,29.14,6.29,4.46,0.36,-15.5,9.74,-25.24,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,10,10,1.5,3,29.14,6.29,4.46,0.36,-15.5,9.74,-30.12,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,10,10,2,3,29.14,6.29,4.46,0.36,-15.5,9.74,-34.99,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,15,15,0,3,29.14,6.29,4.46,0.36,-37.82,11.5,-37.82,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1121,dual_arm_dominant,5,1,1,2,1,15,15,0.5,3,29.14,6.29,4.46,0.36,-37.82,11.5,-43.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
