counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mean_cmax_2B_original,max_cmax_2B_original,mean_energy_2B_original,max_energy_2B_original,robust_feasible_2B,opt_speed_single_2B,opt_speed_dual_2B,worst_energy_z_2B,mean_energy_after_speed_2B,max_cmax_after_speed_2B,worst_energy_seed_2B,binding_time_seed_2B,kkt_pass_2B,infeasible_reason_2B,mean_cmax_3B_original,max_cmax_3B_original,mean_energy_3B_original,max_energy_3B_original,robust_feasible_3B,opt_speed_single_3B,opt_speed_dual_3B,worst_energy_z_3B,mean_energy_after_speed_3B,max_cmax_after_speed_3B,worst_energy_seed_3B,binding_time_seed_3B,kkt_pass_3B,infeasible_reason_3B,worst_energy_gap_2B_minus_3B,worst_energy_gap_percent_vs_2B,recommended_mode,recommendation,recommendation_reason
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.7,1846.833333,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.507229,1.524268,16067.787606,15486.445228,1846.833333,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,1.003667,1.050885,14330.97112,13814.296009,1846.833333,0,0,0,,1736.816486,10.8093,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.75,1978.75,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.403736,1.426776,15365.164005,14809.242979,1978.75,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.933784,0.985203,14264.622779,13750.339728,1978.75,0,0,0,,1100.541226,7.1626,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.8,2110.666667,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.312963,1.341812,14835.992791,14299.217503,2110.666667,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,574.28292,3.8709,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.85,2242.583333,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.233063,1.266615,14440.520603,13918.05374,2242.583333,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,178.810731,1.2383,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.9,2374.5,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.162041,1.199809,14149.890033,13637.938362,2374.5,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-111.819838,-0.7903,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,0.95,2506.416667,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.09855,1.139992,13942.570047,13438.11934,2506.416667,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-319.139825,-2.289,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.0,2638.333333,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,1.041485,1.086076,13802.288213,13302.912988,2638.333333,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-459.421659,-3.3286,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.05,2770.25,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.989746,1.037484,13716.578082,13220.303903,2770.25,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-545.131789,-3.9743,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.1,2902.166667,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.942604,0.993499,13675.697948,13180.902837,2902.164808,0,0,0,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-586.011923,-4.2851,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.15,3034.083333,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.2,3166.0,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.25,3297.916667,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.3,3429.833333,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.35,3561.75,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.4,3693.666667,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2212,2,2,1,2,7,single_arm_dominant,optimized,3,mean_2b,2638.333333,1.5,3957.5,0.35,0.45,0.35,0.45,0.6,1.8,2638.333333,2797.0,13213.0,13709.0,1,0.91626,0.968729,13669.42464,13174.856501,2981.766575,0,0,1,,1794.0,1890.0,13787.333333,14303.0,1,0.91626,0.968729,14261.709871,13747.531839,2014.851207,0,0,1,,-592.285231,-4.3329,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.7,1800.633333,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.503887,1.520908,13028.30831,12509.500859,1800.633333,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,1.00848,1.055164,11701.893496,11222.376172,1800.633333,0,0,0,,1326.414814,10.181,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.75,1929.25,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.400428,1.423901,12461.643678,11965.401692,1929.25,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.938287,0.989182,11643.008688,11165.904332,1929.244129,0,0,0,,818.63499,6.5692,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.8,2057.866667,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.310032,1.338884,12035.119874,11555.862728,2057.866667,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,395.817677,3.2889,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.85,2186.483333,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.230297,1.263869,11716.739172,11250.16044,2186.483333,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,77.436975,0.6609,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.9,2315.1,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.159436,1.197206,11483.119141,11025.84352,2315.1,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-156.183056,-1.3601,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,0.95,2443.716667,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.096083,1.137524,11316.85644,10866.201658,2443.716667,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-322.445758,-2.8493,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.0,2572.333333,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,1.038927,1.084044,11204.818738,10758.625471,2572.333333,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-434.483459,-3.8776,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.05,2700.95,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.987512,1.035255,11136.850735,10693.364059,2700.95,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-502.451462,-4.5116,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.1,2829.566667,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.940476,0.991371,11105.151786,10662.927412,2829.560408,0,0,0,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-534.150411,-4.8099,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.15,2958.183333,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.2,3086.8,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.25,3215.416667,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.3,3344.033333,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.35,3472.65,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.4,3601.266667,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2221,2,2,2,1,7,single_arm_dominant,optimized,3,mean_2b,2572.333333,1.5,3858.5,0.35,0.45,0.35,0.45,0.6,1.8,2572.333333,2721.0,10689.666667,11133.0,1,0.91626,0.968729,11100.861078,10658.807566,2900.746103,0,0,1,,1749.0,1851.0,11194.666667,11673.0,1,0.91626,0.968729,11639.302197,11162.349724,1973.274912,0,0,1,,-538.441119,-4.8504,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.7,2187.5,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.483524,1.50173,17747.127889,17474.981294,2187.5,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,1.060266,1.10381,16051.596728,15812.216636,2187.5,0,0,0,,1695.531161,9.5538,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.75,2343.75,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.38085,1.405501,16996.600971,16735.963469,2343.75,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.985936,1.034204,15899.757502,15662.641813,2343.75,0,0,0,,1096.843468,6.4533,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.8,2500.0,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.29122,1.321122,16435.098648,16183.071607,2500.0,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.921141,0.973085,15850.685477,15614.301607,2499.997542,0,0,0,,584.413171,3.5559,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.85,2656.25,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.212109,1.246731,16019.490771,15773.836945,2656.25,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,169.045637,1.0552,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.9,2812.5,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.141802,1.180625,15718.213127,15477.179298,2812.5,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-132.232007,-0.8413,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,0.95,2968.75,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.078952,1.121448,15507.78682,15269.979812,2968.75,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-342.658314,-2.2096,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.0,3125.0,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,1.022228,1.068391,15370.492739,15134.791092,3125.0,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-479.952395,-3.1226,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.05,3281.25,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.971248,1.020044,15292.637193,15058.129437,3281.248721,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-557.807941,-3.6476,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.1,3437.5,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.92456,0.976505,15263.684524,15029.620747,3437.482901,0,0,0,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-586.76061,-3.8442,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.15,3593.75,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.2,3750.0,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.25,3906.25,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.3,4062.5,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.35,4218.75,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.4,4375.0,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2222,2,2,2,2,8,balanced,optimized,3,mean_2b,3125.0,1.5,4687.5,0.35,0.45,0.35,0.45,0.6,1.8,3125.0,3265.0,15068.333333,15303.0,1,0.91626,0.968729,15262.985268,15028.932215,3466.89617,0,0,1,,2282.0,2366.0,15655.0,15892.0,1,0.91626,0.968729,15850.445134,15614.064848,2512.305157,0,0,1,,-587.459866,-3.8489,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
