counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,seeds_used,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,worst_energy_z,max_cmax_after_speed,worst_energy_seed,binding_time_seed,primal_min,dual_min,stationarity_s_single,stationarity_s_dual,stationarity_z,stationarity_norm,max_complementarity_error,active_constraints,active_time_seeds,active_energy_seeds,selected_multipliers,kkt_pass,kkt_note
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.95,2659.683333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.138195,1.177017,11952.321699,2659.683333,0,0,-2.14e-08,0.0,-0.0061372974,0.0065631112,0.9999192526,0.9999596255,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:8.07474e-05;time_seed_0:0.000103217,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.95,2659.683333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.0,2799.666667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.07858,1.121074,11802.021209,2799.666667,0,0,-5.26e-08,0.0,-0.0075285478,0.0081334574,0.9998771527,0.9999385745,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000122847;time_seed_0:0.000108381,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.0,2799.666667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.05,2939.65,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.024738,1.070383,11701.86711,2939.65,0,0,-4.73e-08,0.0,-0.0103385928,0.0112801195,0.9997658176,0.9998829019,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000234182;time_seed_0:0.000130768,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.05,2939.65,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.1,3079.633333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.975669,1.024461,11642.946333,3079.633333,0,0,-3.28e-08,0.0,-0.016962455,0.0187014202,0.9993621251,0.9996810117,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000637875;time_seed_0:0.0001857,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.1,3079.633333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.15,3219.616667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.930997,0.982417,11618.201711,3219.610968,0,0,0.0,0.0,-0.0674353803,0.0750900892,0.9897080232,0.9948407024,4.025e-06,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.010292;time_seed_0:0.000706304,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.15,3219.616667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.2,3359.6,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.2,3359.6,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.25,3499.583333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.25,3499.583333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.3,3639.566667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.3,3639.566667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.35,3779.55,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.35,3779.55,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.4,3919.533333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.4,3919.533333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.5,4199.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,11616.545084,3268.332745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,1.5,4199.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.7,2310.466667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.562125,1.575629,18903.171625,2310.466667,0,0,-7.46e-08,0.0,-0.0035557058,0.0027130862,0.9999799957,0.9999899978,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.00043e-05;time_seed_0:0.000125646,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.7,2310.466667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,1.024412,1.070054,16309.830113,2310.466667,0,0,-2.13e-08,0.0,-0.0086965628,0.0071165796,0.9998737081,0.9999368521,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000126292;time_seed_0:0.000126338,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.75,2475.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.453537,1.473997,18001.625729,2475.5,0,0,-8.11e-08,0.0,-0.0035650802,0.0027496135,0.9999797294,0.9999898647,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.02706e-05;time_seed_0:9.68806e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.75,2475.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.952148,1.00199,16205.385415,2475.5,0,0,-7.24e-08,0.0,-0.0250273704,0.0207870904,0.9989404049,0.999470062,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.0010596;time_seed_0:0.000324922,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.8,2640.533333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.359018,1.384719,17316.214832,2640.533333,0,0,-2.59e-08,0.0,-0.0037941938,0.0029542953,0.9999768757,0.9999884378,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.31243e-05;time_seed_0:8.39116e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.8,2640.533333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.85,2805.566667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.275295,1.306224,16797.76593,2805.566667,0,0,-8.91e-08,0.0,-0.0040566924,0.0031918889,0.9999733544,0.9999866771,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.66456e-05;time_seed_0:7.28285e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.85,2805.566667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.9,2970.6,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.201129,1.236278,16410.039439,2970.6,0,0,-5.37e-08,0.0,-0.0045700219,0.0036310527,0.9999659292,0.9999829645,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.40708e-05;time_seed_0:6.90049e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.9,2970.6,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.95,3135.633333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.13455,1.173896,16126.311114,3135.633333,0,0,-4.19e-08,0.0,-0.0052671722,0.0042291231,0.9999543693,0.9999771844,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:4.56307e-05;time_seed_0:6.65726e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,0.95,3135.633333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.0,3300.666667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.0747,1.117722,15926.206066,3300.666667,0,0,-8.44e-08,0.0,-0.0064836739,0.005259876,0.9999302908,0.9999651448,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:6.97092e-05;time_seed_0:6.97231e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.0,3300.666667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.05,3465.7,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.02066,1.066832,15794.142584,3465.69872,0,0,0.0,0.0,-0.0089658227,0.0073465235,0.9998656246,0.99993281,1.074e-07,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000134375;time_seed_0:8.39467e-05,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.05,3465.7,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.1,3630.733333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.971676,1.020471,15718.005529,3630.733333,0,0,-3.01e-08,0.0,-0.0162777904,0.0134652658,0.9995535208,0.9997767355,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000446479;time_seed_0:0.000140391,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.1,3630.733333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.15,3795.766667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.926841,0.97826,15688.274183,3795.755804,0,0,0.0,0.0,-0.1087607477,0.0908724242,0.9794927552,0.9896932632,1.24979e-05,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.0205072;time_seed_0:0.00115054,0,KKT residual is reported for numerical inspection
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.15,3795.766667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.2,3960.8,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.2,3960.8,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.25,4125.833333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.25,4125.833333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.3,4290.866667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.3,4290.866667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.35,4455.9,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.35,4455.9,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.4,4620.933333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.4,4620.933333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.5,4951.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15687.161145,3835.966554,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,"0,1,2",mean_2b,3300.666667,1.5,4951.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,16191.975666,2565.771949,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.7,1368.733333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.523769,1.539143,10226.27708,1368.733333,0,0,-5.68e-08,0.0,-0.0046997312,0.0071925615,0.9999261741,0.9999630864,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:7.38259e-05;time_seed_0:0.000393364,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.7,1368.733333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.993326,1.04106,9111.215071,1368.733333,0,0,-5.02e-08,0.0,-0.0143681051,0.0236733216,0.9992325424,0.9996161976,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000767458;time_seed_0:0.000501102,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.75,1466.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.419274,1.441011,9768.804352,1466.5,0,0,-6.91e-08,0.0,-0.0048222311,0.0074566031,0.9999211389,0.9999605687,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:7.88611e-05;time_seed_0:0.000317861,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.75,1466.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.924336,0.97628,9077.123051,1466.483711,0,0,0.0,0.0,-0.1165386617,0.1950071756,0.9454109808,0.9723224675,5.65234e-05,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.054589;time_seed_0:0.00346993,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.8,1564.266667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.327668,1.355458,9422.881184,1564.266667,0,0,-6.98e-08,0.0,-0.0049960346,0.0078110598,0.9999140196,0.9999570089,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:8.59804e-05;time_seed_0:0.00026122,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.8,1564.266667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.85,1662.033333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.2471,1.279607,9162.936336,1662.033333,0,0,-8.56e-08,0.0,-0.005477567,0.0086502637,0.9998951582,0.9999475777,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000104842;time_seed_0:0.000237692,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.85,1662.033333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.9,1759.8,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.175494,1.212204,8970.42626,1759.8,0,0,-9.23e-08,0.0,-0.0062297879,0.0099374625,0.9998624177,0.9999312065,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000137582;time_seed_0:0.000228241,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.9,1759.8,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.95,1857.566667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.111468,1.151864,8831.506956,1857.566667,0,0,-6.67e-08,0.0,-0.0074846204,0.0120578398,0.9997985484,0.9998992691,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000201452;time_seed_0:0.000236283,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,0.95,1857.566667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.0,1955.333333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.053722,1.097789,8735.730918,1955.333333,0,0,-2.1e-08,0.0,-0.0094760056,0.0154277541,0.9996720822,0.9998360277,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000327918;time_seed_0:0.000255682,0,KKT residual is reported for numerical inspection
2111,2,1,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,1955.333333,1.0,1955.333333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9076.727961,1478.83067,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
